,uid,label,mean_step_speed,stddev_step_speed,track_length,e2e_distance,duration,accel,curvature
54,lab_4_1,0,2.036008536141548,0.2202964308049909,610.8025608424643,607.6205941712311,300.0,0.2882211496482916,0.5406148664876234
55,lab_4_2,0,1.8885066021046,0.0832795121303643,566.55198063138,565.4197800970531,300.0,-0.07362387370008054,0.5403613276412084
56,lab_4_3,0,1.92466293350856,0.1144526934802826,577.398880052568,576.4008321333341,300.0,-0.14263447126028833,0.5403495736581975
57,lab_4_4,0,1.4417366154926852,0.11724769702126,317.18205540839074,315.71693926363844,220.0,-0.011159939526859087,0.5409248671606894
58,lab_4_5,0,1.7469425699873022,0.1055230014396245,524.0827709961907,522.8044283821628,300.0,-0.09249734303880518,0.5405763833285261
59,lab_4_6,0,1.74537656680051,0.1526056367499105,459.0340370685342,458.0220394784512,263.0,-0.056548746020311916,0.5405627876284819
60,lab_4_7,0,1.7550488967318767,0.7980954908433349,289.58306796075965,289.2809503579521,165.0,-0.21726787828801308,0.4481536817794679
61,lab_4_8,0,1.851739817486801,0.0653482848584636,66.66263342952483,66.53355367782478,36.0,0.0691575688297599,0.5407546705680012
62,lab_4_9,0,2.3090736284999136,0.1022560910960443,692.722088549974,691.0531950356643,300.0,-0.10257831661931223,0.5403349435179429
63,lab_4_10,0,2.7516472731794948,0.0145401972884965,41.27470909769242,41.23732062101029,15.0,-0.011319712268965285,0.5405486875120971
64,lab_4_11,0,2.2103572314889908,0.240101505063451,75.15214587062569,75.07650439385148,34.0,-0.43323620282583,0.5405699268780187
65,lab_4_12,1,4.3814087895757385,7.603189794550827,525.7690547490886,398.4241681549954,170.0,0.8162046156516509,0.5540534514114817
66,lab_4_13,0,2.2089467846980373,0.0880151907387244,618.5050997154505,617.1710668996077,280.0,-0.060238161882750114,0.5403581875676271
67,lab_4_14,0,1.6795574321179398,0.1017725087543125,178.03308780450163,177.13123465385772,106.0,0.21576554472876114,0.5411976121402379
68,lab_4_15,0,2.223714282091651,0.5340506611687529,182.3445711315154,181.3731316650843,82.0,-0.27104148264536615,0.5409927423106766
69,lab_4_16,0,2.6833766458106654,0.1614119970530834,287.1213011017412,286.54167582744395,107.0,-0.26073259084396194,0.5407163234566966
70,lab_4_17,0,2.064176439751495,0.1011013398563727,328.2040539204877,327.6298191572312,159.0,0.06663657919640542,0.5404754196906228
71,lab_4_18,0,2.7097274176680752,4.569754728171043,292.65056110815215,291.3470727311328,129.0,0.23360554113126628,0.5410459456752288
72,lab_4_19,0,2.573194706936971,0.2091787517687959,226.44113421045347,226.37928727248877,88.0,-0.09376749241206594,0.5403423182102062
73,lab_4_20,0,1.772961356174412,0.2589097902980689,56.73476339758118,56.59339625786741,32.0,0.0013436720611869392,0.5413917768077438
74,lab_4_21,0,2.713152747227262,0.1015666437192816,84.10773516404512,84.08465764930017,31.0,0.08971295718934276,0.5403336436576477
75,lab_4_22,0,1.5417292068705992,0.4170625930580532,40.08495937863558,39.99062390110963,26.0,0.6820863298534706,0.5421010085582983
76,lab_4_23,0,1.9926114130412056,0.2124790733647134,39.85222826082411,39.85156905317529,20.0,0.20263979464415677,0.5403051771428132
77,lab_5_0,0,5.154319338772918,39.79983635917988,1541.1414822931026,562.9211929009247,299.0,3.3127907449971508,0.5377622619762702
78,lab_5_1,0,2.2887274534966746,0.107082740803862,98.415280500357,98.3073711020694,43.0,0.050000984102474014,0.5405131468885562
79,lab_5_2,0,1.83465399887059,0.1365891922451599,548.5615456623065,547.8226898303866,299.0,0.042725466258637525,0.5367282427728414
80,lab_5_3,0,0.1325357458542725,0.0262924690357264,7.4220017678392605,7.384793632864779,56.0,0.023665154208715324,0.5410862826125291
81,lab_5_4,0,2.3322938706350125,0.122603565738078,69.96881611905037,69.83408057674994,30.0,0.09643605318069622,0.5405361604786386
82,lab_5_5,0,1.9221327813161184,0.1384964337679164,130.70502912949607,130.47047850375958,68.0,0.13549628985040751,0.5406219921467115
83,lab_5_6,1,2.535990183037696,0.4819834933197717,136.94346988403558,132.99405094965712,54.0,0.5017314081536601,0.5516065084212298
84,lab_5_7,0,1.6234661876217027,0.0006090832715265,9.740797125730216,9.740796938649405,6.0,0.0006422365183706092,0.5403023519026382
85,lab_5_8,0,0.1415353571111954,0.0958766114712333,42.31907177624742,39.11933672750597,299.0,-0.3080045129486065,0.4282807395787502
86,lab_5_9,1,2.4263030104095327,0.5201325292837493,99.47842342679084,98.17047915743314,41.0,0.32109483830103197,0.5409107419041408
87,lab_5_10,0,2.135722093763984,0.2033317240228411,239.20087450156615,238.93222159641843,112.0,0.0001379254031402771,0.5405346855772428
88,lab_5_11,0,2.335711264338242,0.2706479565691275,366.706668501104,365.65575870482337,157.0,-0.07574944088164057,0.5416032538663221
89,lab_5_12,0,2.358828174144672,0.2760604813928626,323.1594598578201,322.5209212392275,137.0,-0.013126828498567366,0.5407153948264275
90,lab_5_13,0,0.1756956778504493,0.1157209278069307,52.53300767728436,37.965326457176666,299.0,-0.025947546950451802,0.5462556198587507
91,lab_5_14,0,2.5305377456142306,0.0003435427913795,25.305377456142303,25.3053772151296,10.0,-0.0003116683495079838,0.5403023355524239
92,lab_5_15,0,2.482389034363385,0.2279098640969418,742.2343212746522,740.2336879830585,299.0,-0.37675730536646873,0.5405074968578915
93,lab_5_16,0,2.5557845961780146,0.1942536650077342,618.4998722750795,616.924131434328,242.0,0.11453225062989665,0.5403847350268854
94,lab_5_17,0,2.3056217512572084,0.0445822525568679,223.6453098719492,223.54448098756544,97.0,-0.10224032488265226,0.5403319906932181
95,lab_5_18,0,2.3230163946453817,0.1980637571478451,578.4310822667001,575.1452373870446,249.0,-0.10303649759365226,0.5416057573354399
96,lab_5_19,0,1.9925158511983596,1.2015237569753292,595.7622395083094,547.0696812381399,299.0,0.04708859312594791,0.5422517770583285
97,lab_5_20,0,1.8202990203143512,0.1716986501851113,544.269407073991,540.4398671452726,299.0,-0.07127990390182953,0.5385989293004033
98,lab_5_21,0,1.6249077258602147,0.0954424366357628,479.34777912876336,478.6789601444793,295.0,-0.15341687628491252,0.5403662151872355
99,lab_5_22,0,2.4265815024056496,0.1933189298129439,681.8694021759875,679.8602294773536,281.0,-0.22162196458063219,0.5405856031301713
100,lab_5_23,0,1.6797148563418405,0.0899545966289959,478.7187340574245,477.31012081978736,285.0,0.10493575728166837,0.5405414230568139
101,lab_5_24,1,5.738974968480667,0.7109196352745999,206.603098865304,202.7122430959708,36.0,1.1230286131633744,0.5462290041415083
102,lab_5_25,1,3.03575590733331,0.0933540095063535,30.357559073333096,30.35641324333295,10.0,-0.06836774435458769,0.5403197945854874
103,lab_5_26,0,2.5584624565284937,0.0997361111509742,230.26162108756444,229.77096128318735,90.0,-0.2491372812289955,0.5404022794618483
104,lab_5_27,0,2.0096926735001666,0.5063684673697809,500.4134757015415,495.8628387941568,249.0,0.14770998178489422,0.5446802005823409
105,lab_5_28,0,1.9400223699645152,0.1113408042428302,356.9641160734708,356.26264113010785,184.0,0.09283837031773051,0.5404604790275349
106,lab_5_29,0,2.3630760348729223,0.1067066821285962,581.3167045787388,579.5151993632263,246.0,0.026299334166070627,0.540421893155798
107,lab_5_30,0,2.1268318265398825,0.1350542623130687,336.0394285933014,335.2574911631357,158.0,-0.10879590419198945,0.5405333627598516
108,lab_5_31,0,2.1564618092033787,0.0960596973100424,81.94554874972839,81.93858608738621,38.0,0.07057972298977636,0.5403107192123039
109,lab_5_32,0,1.8052286128551585,0.0463694203133856,420.6182667952519,420.36263141364026,233.0,-0.05294290401456295,0.540320116036101
110,lab_5_33,0,2.324296813027442,0.1370230129669843,123.18773109045443,122.99725110749424,53.0,-0.1067846855575918,0.5408073035926554
111,lab_5_34,0,1.7865763414884095,0.0967791856530796,380.5407607370313,379.37907420547066,213.0,-0.08599189903233771,0.5413399178820476
112,lab_5_35,0,1.427797608082581,0.2236770657613314,282.703926400351,279.44446662082964,198.0,0.04661892668738458,0.5408649409009731
113,lab_5_36,0,2.3220964267286264,0.0463424725788351,443.5204175051677,443.2310666514702,191.0,-0.0722099975872113,0.5403155750392584
114,lab_5_37,0,1.777471439172447,0.0329582404384094,238.18117284910795,238.09202609285344,134.0,0.009421276195076617,0.5403111668733533
115,lab_5_38,0,1.8860332143939007,0.0396129727143208,354.5742443060534,354.52684932033003,188.0,-0.14496867061598123,0.540329208453153
116,lab_5_39,1,1.9578281908274373,1.0067608031081912,297.5898850057705,251.8279123409477,152.0,-1.708038020764316,0.5514725432527608
117,lab_5_40,0,2.3551056756217634,0.0540216907724322,381.5271194507257,381.29903022431097,162.0,0.026711133249104603,0.5403271145367042
118,lab_5_41,0,2.062433676634654,0.1144445686650364,332.0518219381793,330.7505441340951,161.0,-0.18853847209581992,0.5418505979429401
119,lab_5_42,1,2.419584534246808,1.1688514162401316,300.02848224660414,171.95130124543985,124.0,-3.83549339191325,0.5531706187766285
120,lab_5_43,0,1.408624355134995,0.2205245267475146,145.0883085789045,144.18331759603808,103.0,0.13921834149905807,0.5413293988556377
121,lab_5_44,0,1.4488889096617017,0.1157543046209265,55.05777856714466,55.009607024591645,38.0,0.11885001027801052,0.5403818593365743
122,lab_5_45,0,2.4589262210173914,0.0879994382458931,159.83020436613043,159.69737004722398,65.0,0.04683722812690575,0.5403638575994685
123,lab_5_46,0,2.1447179824254503,0.1223621158666618,111.52533508612342,110.66019564866131,52.0,-0.07044659811116975,0.543150172728801
124,lab_5_47,0,2.1773962882565048,0.0003621595302915,47.9027183416431,47.90271783521267,22.0,-6.408706287532238e-05,0.5403023314965382
125,lab_6_0,0,0.1057823276969028,0.0874493000742711,31.628915981373936,13.604040024933775,299.0,0.0880490497468334,0.5535449194781069
126,lab_6_1,0,0.1251708894724664,0.1094464833131157,37.42609595226746,7.4129778766700865,299.0,0.05428910637233864,0.5526830055475123
127,lab_6_2,0,0.0862356895832503,0.0702779561909865,25.784471185391865,8.255245120527919,299.0,0.035818368383456964,0.5506960577224779
128,lab_6_3,0,0.0882160040008322,0.2322365052671762,21.083624956198896,5.830951894845301,299.0,0.06378470755196107,0.476891252027667
129,lab_6_4,0,0.1132828877862036,0.0677641545793582,33.8715834480749,12.419219178354144,299.0,0.07900729414980226,0.55270742594197
130,lab_6_5,0,0.0342148442509619,0.0150114767055877,2.121320343559643,2.1213203435596424,62.0,-0.00690878100962071,0.4517281573651656
131,lab_6_6,1,3.416947817496795,1.3680568268421496,990.9148670740706,908.571840247099,290.0,-1.2609308982752907,0.5532555979752818
132,lab_6_7,0,0.0,0.0,0.0,0.0,44.0,0.0,0.0
133,lab_6_8,0,0.0489917722110743,0.028659462382367,14.64853989111123,7.168945389665068,299.0,-0.034219002254716004,0.5424416297299727
134,lab_6_9,0,0.086662404939625,0.0584841585461372,25.91205907694788,21.404584789245504,299.0,-0.10682695500460657,0.5448799484476007
135,lab_6_10,0,0.1042669677582852,0.0834830291550381,31.175823359727275,5.7076035251233,299.0,0.02218888046673697,0.5520686859907906
136,lab_6_11,0,3.789643377708384,0.1245951039200968,583.605080167091,581.9237399453642,154.0,0.02688171373144203,0.5405519085930649
137,lab_6_12,0,0.0652007083402558,0.0330768549634044,19.49501179373649,8.009605483418067,299.0,-0.02581968715894091,0.5106196072652271
138,lab_6_13,0,5.694566472333318,0.3018825421027893,347.36855481233243,345.59741614340817,61.0,0.11757640707818878,0.5416618498853967
139,lab_6_14,0,6.237849787699848,1.45190629285632,43.664948513898935,43.09097869624218,7.0,1.227250096890657,0.5609364933953082
140,lab_6_15,1,4.812656725354743,2.1498915858373606,1106.911046831591,959.7218428404138,230.0,3.550143384357626,0.554892563735005
141,lab_6_16,0,0.0687192555568739,0.0225786259655345,20.547057411505307,8.448083392107353,299.0,0.03049370540018,0.5504172725154703
142,lab_6_17,0,0.0809275454775969,0.214877995130108,19.82724864201124,12.290748553281857,299.0,-0.010251556731627148,0.4410011046704829
143,lab_6_18,0,0.0,0.0,0.0,0.0,44.0,0.0,0.0
144,lab_6_19,1,2.6436727417232597,1.1895612228985328,208.85014659613748,70.04864381271061,79.0,-2.34134320797814,0.5731140309232204
145,lab_6_20,0,0.1844748375481487,0.2269203534537727,44.27396101155569,17.79928214844636,286.0,0.05263355186041809,0.5410476370742929
146,lab_6_21,0,0.0728430003637624,0.0404988662504293,21.78005710876498,8.91260971881973,299.0,0.034749272316726636,0.5497811447712077
147,lab_6_22,1,4.7127169650729295,5.190091000906411,900.1289403289295,768.4541707219761,220.0,-2.280019259948863,0.5556265528499081
148,lab_6_23,0,5.974062906615039,0.0003712227859111,47.79250325292031,47.79250311502846,8.0,-0.00030391540798240565,0.5403023137221649
149,lab_6_24,0,5.352488596663508,0.6673849423659602,165.92714649656875,165.70200849718154,31.0,0.26708074376371715,0.5405118859476552
150,lab_6_25,0,4.441604247890853,0.0859974836079878,515.2260927553389,514.2924572225419,116.0,0.03816097520645237,0.5407050930963196
151,lab_6_26,0,4.828330828577539,0.7488644993449548,168.99157900021387,168.03792958138948,35.0,-0.9788569623652398,0.5408003439409148
152,lab_6_27,0,4.751118557839823,0.1049813898135052,66.51565980975752,66.12764185270784,14.0,0.0463680055507651,0.5432052761992884
153,lab_6_28,0,0.073491305745432,0.0624594050995268,21.16549605468444,3.0646476143270496,288.0,0.032604515869957336,0.5448939923514903
154,lab_6_29,1,4.241777011624382,2.881764953650816,1013.7847057782274,608.7986943809916,251.0,-1.9383619673277268,0.5513103752940309
155,lab_6_30,1,6.201460983261825,0.1047116896347336,229.45405638068752,229.26955349544352,37.0,0.08265898650446932,0.540674587854765
156,lab_6_31,0,4.408831063532575,0.0556826742081852,379.1594714638014,378.8604624396692,86.0,-0.05973120950915076,0.5403256197031044
157,lab_6_32,0,0.102314350400189,0.1647244271798634,21.69064228484008,3.7165829736466023,212.0,0.041436077658356905,0.549215416002073
158,lab_6_33,1,7.334662199760493,0.9201213072211062,638.1156113791629,623.9631770801864,87.0,-0.2538873309520624,0.5423400242989196
159,lab_6_34,0,3.553877142142576,0.4416267622144301,636.1440084435211,633.7655761841281,179.0,0.4917253547573723,0.5411931191286627
160,lab_6_35,1,7.026036758227766,1.0278963563515144,266.9893968126551,250.45265696534344,38.0,0.23868073358629313,0.5570136279823793
161,lab_6_36,1,7.319061301889111,1.0137493078613031,351.31494249067737,337.1736271774529,48.0,0.5952144276655535,0.5463778944562573
162,lab_6_37,0,4.549383271381762,0.0844717212645725,673.3087241645007,671.4801746068159,148.0,0.007005593331830341,0.5403451973349108
163,lab_6_38,1,2.453844241156487,1.1517759655965012,112.8768350931984,44.00639158122372,46.0,-2.8643737641229103,0.5743652718496021
164,lab_6_39,0,6.457719191230228,1.5559914919087758,477.8712201510369,465.863177338583,74.0,0.543031706150211,0.5354593965977767
165,lab_6_40,0,6.113580972109335,0.652431956193661,458.51857290820016,431.0420513128621,75.0,0.649968257003297,0.5465771888052323
166,lab_6_41,0,4.429797287279035,0.3854386163173502,66.44695930918553,66.40877201093241,15.0,-0.40222309651563687,0.5406498556929351
167,lab_7_0,0,4.7212754620647726,0.0001063254040818,23.606377310323865,23.60637714686437,5.0,6.645337750343927e-05,0.5403023240758477
168,lab_7_1,0,2.847127433613,0.5811520542006074,623.5209079612471,622.6793348819278,219.0,-0.26117344112001584,0.5410775937838742
169,lab_7_2,0,5.136706680405737,0.325765685053542,986.2476826379016,984.2756049887654,192.0,-0.05352517920887776,0.5449694651169756
170,lab_7_3,0,4.141103713005466,0.180673008634435,397.5459564485248,397.38831149519234,96.0,0.20017351011873524,0.540385758346965
171,lab_7_4,0,4.588801174449522,0.2538219162217386,169.7856434546323,169.75287714792933,37.0,0.173651822697101,0.5403515519624279
172,lab_7_5,0,4.71650808798756,0.1083882648072715,471.650808798756,471.4476705913394,100.0,-0.19284586680376614,0.5403291928065355
173,lab_7_6,0,4.813652066503484,0.5314543478260347,163.66417026111844,159.89151900585594,34.0,-0.170398207286371,0.5442502506263006
174,lab_7_7,0,5.182267205286072,0.9828230324002742,362.758704370025,362.6538899901668,70.0,-2.4203746518127485,0.5404589125973288
175,lab_7_8,0,5.203684988861919,0.2019449069201941,1071.9591077055552,1070.843827495401,206.0,-0.4815725018529149,0.5405187119680465
176,lab_7_9,0,4.785161686666204,0.1683542892486806,698.6336062532657,698.0683917396633,146.0,0.06408167290635827,0.5405431864501268
177,lab_7_10,0,10.293731046608578,49.447503588066944,854.379676868512,853.1644518356352,179.0,5.4666018949928015,0.5414946569337897
178,lab_7_11,0,4.449414241174038,0.0501638359543828,124.58359875287306,124.55881470213178,28.0,-0.11196682708339116,0.5403436047201778
179,lab_7_12,0,4.842794471446782,0.2221388960597795,266.353695929573,265.9053588572445,55.0,0.0167559968147252,0.5414949677846617
180,lab_7_13,0,3.439264516342869,0.4692838971225706,196.03807743154357,195.4634422340915,57.0,0.06898942788021274,0.5410504696436288
181,lab_7_14,0,4.846134837185237,0.1965472966479372,96.92269674370472,96.82915786063616,20.0,-0.16336745776837325,0.5412284997992081
182,lab_7_15,1,5.654230663944526,1.19660723365552,248.7861492135592,245.42041060188944,44.0,0.5003466180007435,0.5414497558932905
183,lab_8_0,0,4.526900274064925,0.0102220015682176,280.66781699202534,280.66314460577115,62.0,0.006395391211483079,0.5403035341088877
184,lab_8_1,0,4.12514621669318,0.0898697387011332,511.5181308699544,511.33302594786505,124.0,0.014625282736647859,0.5403808117131742
185,lab_8_2,0,0.1597900020819131,0.0551142643536773,54.64818071201429,51.89076975725068,342.0,0.008922087525540832,0.5414764587851303
186,lab_8_3,1,11.703033245751165,2.2466757712800325,339.38796412678374,331.8994426177905,29.0,2.586092794476056,0.5875327891927945
187,lab_8_4,0,4.1374313937655,0.2454188718659996,211.0090010820405,210.92369155929356,51.0,-0.06084637491409467,0.5404138413738274
188,lab_8_5,0,3.5215661197982486,0.0767165545548662,1155.0736872938255,1154.023557555044,328.0,0.006807507206846341,0.5403450668993458
189,lab_8_6,0,7.856471253155576,0.0627213327463854,227.8376663415117,227.8369893169238,29.0,0.03461475697141525,0.5403036586613155
190,lab_8_7,0,3.125066726752894,0.5516682335787414,909.3944174850922,907.5354752388472,291.0,0.15365362958900944,0.5400379928650864
191,lab_8_8,0,4.963408821673606,0.0818223569649216,1191.218117201665,1190.597016927642,240.0,0.037493078275526726,0.5403257698184967
192,lab_8_9,0,4.862645590716406,0.1008623979722563,734.2594841981773,734.1197289652417,151.0,0.12693802414607278,0.5403094932076662
193,lab_8_10,0,5.095055951152035,0.0465811285059195,575.74132248018,575.5919914322992,113.0,-0.03585920788803799,0.5403107565982344
194,lab_9_0,1,4.32948345721492,1.8261314850248056,878.8851418146287,514.8104387917945,203.0,0.321417934361331,0.5580672888835883
195,lab_9_1,0,0.1767872623133453,0.0963830234900613,53.03617869400361,3.812947547501812,300.0,-0.07196822484157764,0.5603626852732322
196,lab_9_2,0,0.2679623585036095,0.1221945488085187,80.38870755108286,22.61675432063591,300.0,0.182956795315964,0.5688135746406279
197,lab_9_3,0,0.1943327408916267,0.118034186365143,58.299822267488025,10.099294282275295,300.0,-0.0007286533968054034,0.556715375775928
198,lab_9_4,0,0.222303305829108,0.1151999720086043,66.6909917487324,8.441768179712067,300.0,0.10396962858862065,0.5578132453305007
199,lab_9_5,0,0.3591937140893257,0.2136398193815526,107.75811422679772,15.094394356846458,300.0,-0.10188988245891133,0.5906872935956222
200,lab_9_6,0,0.182992539736224,0.1357180056866196,54.89776192086721,16.838957806230155,300.0,0.10162449519024207,0.5522482236065833
201,lab_9_7,0,0.3942673065478052,0.3233795145104501,40.60953257442394,7.065321294888162,131.0,-0.05364710186232516,0.5756559515699002
202,lab_9_8,0,3.062547151732017,0.7231841017371876,192.9404705591171,191.45029377099428,63.0,-0.7811787831643652,0.5450406766114033
203,lab_10_0,0,1.0080826874835829,0.1497379379553941,227.82668737128972,226.59591321336757,226.0,0.1314116256467525,0.5418291994864441
204,lab_10_1,0,1.515430248279371,0.1637175696128063,416.743318276827,415.0784410650594,275.0,0.013883918530403739,0.5411565985452149
205,lab_10_2,0,1.674747427942184,0.1144194701213289,500.749480954713,498.5466294941728,299.0,-0.2472460546238895,0.5405765447918209
206,lab_10_3,0,1.094556734877535,0.1161224657158519,327.2724637283829,324.63605142528456,299.0,-0.014159191130984168,0.541641136208733
207,lab_10_4,0,1.118868194655686,0.0895706394014009,334.5415902020501,332.8837491978243,299.0,-0.02032928847578071,0.541313427302938
208,lab_10_5,0,0.6998711316491171,0.2513349290126859,206.46198383648957,199.479009407005,295.0,-0.8700786064367337,0.5472754517032349
209,lab_10_6,1,1.9698844252207568,0.7306948421643541,360.4888498153985,75.85040799494752,183.0,-0.9816259474301419,0.5570010603318292
